date,total_vaccinations,people_vaccinated,total_vaccinations_per_hundred,people_vaccinated_per_hundred,daily_vaccinations,daily_vaccinations_per_million,daily_vaccinations_raw,people_fully_vaccinated,people_fully_vaccinated_per_hundred,country,iso_code
2021-04-16,1188354.0,838644.0,24.07,16.98,20348.0,4121.0,,349710.0,7.08,Ireland,IRL
2021-04-17,1204063.0,852189.0,24.38,17.26,21324.0,4319.0,15709.0,351874.0,7.13,Ireland,IRL
2020-12-27,7169.0,7169.0,0.01,0.01,,,,,,Italy,ITA
2020-12-28,8594.0,8594.0,0.01,0.01,1425.0,24.0,1425.0,,,Italy,ITA
2020-12-29,9603.0,9603.0,0.02,0.02,1217.0,20.0,1009.0,,,Italy,ITA
2020-12-30,14330.0,14330.0,0.02,0.02,2387.0,39.0,4727.0,,,Italy,ITA
2020-12-31,39806.0,39806.0,0.07,0.07,8159.0,135.0,25476.0,,,Italy,ITA
2021-01-01,50860.0,50860.0,0.08,0.08,8738.0,145.0,11054.0,,,Italy,ITA
2021-01-02,89376.0,89376.0,0.15,0.15,13701.0,227.0,38516.0,,,Italy,ITA
2021-01-03,124536.0,124536.0,0.21,0.21,16767.0,277.0,35160.0,,,Italy,ITA
2021-01-04,193279.0,193279.0,0.32,0.32,26384.0,436.0,68743.0,,,Italy,ITA
2021-01-05,272972.0,272972.0,0.45,0.45,37624.0,622.0,79693.0,,,Italy,ITA
2021-01-06,338158.0,338158.0,0.56,0.56,46261.0,765.0,65186.0,,,Italy,ITA
2021-01-07,430395.0,430395.0,0.71,0.71,55798.0,923.0,92237.0,,,Italy,ITA
2021-01-08,525976.0,525976.0,0.87,0.87,67874.0,1123.0,95581.0,,,Italy,ITA
2021-01-09,612928.0,612928.0,1.01,1.01,74793.0,1237.0,86952.0,,,Italy,ITA
2021-01-10,673277.0,673277.0,1.11,1.11,78392.0,1297.0,60349.0,,,Italy,ITA
2021-01-11,754196.0,754196.0,1.25,1.25,80131.0,1325.0,80919.0,,,Italy,ITA
2021-01-12,836181.0,836181.0,1.38,1.38,80458.0,1331.0,81985.0,,,Italy,ITA
2021-01-13,930574.0,930574.0,1.54,1.54,84631.0,1400.0,94393.0,,,Italy,ITA
2021-01-14,1024079.0,1024079.0,1.69,1.69,84812.0,1403.0,93505.0,,,Italy,ITA
2021-01-15,1113384.0,1113384.0,1.8399999999999999,1.8399999999999999,83915.0,1388.0,89305.0,,,Italy,ITA
2021-01-16,1178126.0,1178126.0,1.9500000000000002,1.9500000000000002,80743.0,1335.0,64742.0,,,Italy,ITA
2021-01-17,1214983.0,1212078.0,2.01,2.0,77387.0,1280.0,36857.0,2905.0,0.0,Italy,ITA
2021-01-18,1258418.0,1250584.0,2.08,2.07,72032.0,1191.0,43435.0,7834.0,0.01,Italy,ITA
2021-01-19,1290973.0,1281442.0,2.14,2.12,64970.0,1075.0,32555.0,9531.0,0.02,Italy,ITA
2021-01-20,1321230.0,1307194.0,2.19,2.16,55808.0,923.0,30257.0,14036.0,0.02,Italy,ITA
2021-01-21,1356441.0,1322827.0,2.24,2.19,47480.0,785.0,35211.0,33614.0,0.06,Italy,ITA
2021-01-22,1382738.0,1335168.0,2.29,2.21,38479.0,636.0,26297.0,47570.0,0.08,Italy,ITA
2021-01-23,1421207.0,1340917.0,2.35,2.22,34726.0,574.0,38469.0,80290.0,0.13,Italy,ITA
2021-01-24,1454934.0,1344027.0,2.41,2.22,34279.0,567.0,33727.0,110907.0,0.18,Italy,ITA
2021-01-25,1523677.0,1348580.0,2.52,2.23,37894.0,627.0,68743.0,175097.0,0.29,Italy,ITA
2021-01-26,1603560.0,1352661.0,2.65,2.24,44655.0,739.0,79883.0,250899.0,0.41000000000000003,Italy,ITA
2021-01-27,1674100.0,1358574.0,2.77,2.25,50410.0,834.0,70540.0,315526.0,0.52,Italy,ITA
2021-01-28,1767301.0,1363108.0,2.92,2.25,58694.0,971.0,93201.0,404193.0,0.67,Italy,ITA
2021-01-29,1864746.0,1367687.0,3.08,2.26,68858.0,1139.0,97445.0,497059.0,0.8200000000000001,Italy,ITA
2021-01-30,1954682.0,1371701.0,3.23,2.27,76211.0,1260.0,89936.0,582981.0,0.96,Italy,ITA
2021-01-31,2014091.0,1374190.0,3.33,2.27,79880.0,1321.0,59409.0,639901.0,1.06,Italy,ITA
2021-02-01,2099600.0,1378521.0,3.47,2.2800000000000002,82275.0,1361.0,85509.0,721079.0,1.19,Italy,ITA
2021-02-02,2187324.0,1384823.0,3.62,2.29,83395.0,1379.0,87724.0,802501.0,1.33,Italy,ITA
2021-02-03,2286638.0,1394018.0,3.7800000000000002,2.31,87505.0,1447.0,99314.0,892620.0,1.48,Italy,ITA
2021-02-04,2393471.0,1407314.0,3.96,2.33,89453.0,1479.0,106833.0,986157.0,1.63,Italy,ITA
2021-02-05,2500053.0,1425146.0,4.13,2.36,90758.0,1501.0,106582.0,1074907.0,1.78,Italy,ITA
2021-02-06,2576738.0,1439795.0,4.26,2.38,88865.0,1470.0,76685.0,1136943.0,1.88,Italy,ITA
2021-02-07,2618305.0,1448956.0,4.33,2.4,86316.0,1428.0,41567.0,1169349.0,1.9300000000000002,Italy,ITA
2021-02-08,2684592.0,1475767.0,4.44,2.44,83570.0,1382.0,66287.0,1208825.0,2.0,Italy,ITA
2021-02-09,2750879.0,1510343.0,4.55,2.5,80508.0,1332.0,66287.0,1240536.0,2.05,Italy,ITA
2021-02-10,2823083.0,1555265.0,4.67,2.5700000000000003,76635.0,1267.0,72204.0,1267818.0,2.1,Italy,ITA
2021-02-11,2897346.0,1610486.0,4.79,2.66,71982.0,1191.0,74263.0,1286860.0,2.13,Italy,ITA
2021-02-12,2970588.0,1668948.0,4.91,2.76,67219.0,1112.0,73242.0,1301640.0,2.15,Italy,ITA
2021-02-13,3022972.0,1714909.0,5.0,2.84,63748.0,1054.0,52384.0,1308063.0,2.16,Italy,ITA
2021-02-14,3052252.0,1741776.0,5.05,2.88,61992.0,1025.0,29280.0,1310476.0,2.17,Italy,ITA
2021-02-15,3114687.0,1798549.0,5.15,2.9699999999999998,61442.0,1016.0,62435.0,1316138.0,2.18,Italy,ITA
2021-02-16,3185435.0,1863505.0,5.27,3.08,62079.0,1027.0,70748.0,1321930.0,2.19,Italy,ITA
2021-02-17,3265034.0,1934050.0,5.4,3.2,63136.0,1044.0,79599.0,1330984.0,2.2,Italy,ITA
2021-02-18,3354269.0,2015741.0,5.55,3.33,65275.0,1080.0,89235.0,1338528.0,2.21,Italy,ITA
2021-02-19,3446274.0,2101668.0,5.7,3.48,67955.0,1124.0,92005.0,1344606.0,2.22,Italy,ITA
2021-02-20,3523884.0,2175255.0,5.83,3.6,71559.0,1184.0,77610.0,1348629.0,2.23,Italy,ITA
2021-02-21,3574644.0,2223961.0,5.91,3.68,74627.0,1234.0,50760.0,1350683.0,2.23,Italy,ITA
2021-02-22,3679861.0,2323952.0,6.09,3.84,80739.0,1335.0,105217.0,1355909.0,2.24,Italy,ITA
2021-02-23,3786138.0,2425080.0,6.26,4.01,85815.0,1419.0,106277.0,1361058.0,2.25,Italy,ITA
2021-02-24,3908056.0,2539106.0,6.46,4.2,91860.0,1519.0,121918.0,1368950.0,2.26,Italy,ITA
2021-02-25,4036154.0,2655330.0,6.68,4.39,97412.0,1611.0,128098.0,1380824.0,2.2800000000000002,Italy,ITA
2021-02-26,4172139.0,2776669.0,6.9,4.59,103695.0,1715.0,135985.0,1395470.0,2.31,Italy,ITA
2021-02-27,4298336.0,2891130.0,7.11,4.78,110636.0,1830.0,126197.0,1407206.0,2.33,Italy,ITA
2021-02-28,4376288.0,2960945.0,7.24,4.9,114521.0,1894.0,77952.0,1415343.0,2.34,Italy,ITA
2021-03-01,4511342.0,3071666.0,7.46,5.08,118783.0,1965.0,135054.0,1439676.0,2.38,Italy,ITA
2021-03-02,4671355.0,3201109.0,7.73,5.29,126460.0,2092.0,160013.0,1470246.0,2.43,Italy,ITA
2021-03-03,4856667.0,3344622.0,8.03,5.53,135516.0,2241.0,185312.0,1512045.0,2.5,Italy,ITA
2021-03-04,5051940.0,3492854.0,8.36,5.78,145112.0,2400.0,195273.0,1559086.0,2.58,Italy,ITA
2021-03-05,5254632.0,3643607.0,8.69,6.03,154642.0,2558.0,202692.0,1611025.0,2.66,Italy,ITA
2021-03-06,5430511.0,3780608.0,8.98,6.25,161739.0,2675.0,175879.0,1649903.0,2.73,Italy,ITA
2021-03-07,5531445.0,3861517.0,9.15,6.39,165022.0,2729.0,100934.0,1669928.0,2.76,Italy,ITA
2021-03-08,5709525.0,3992260.0,9.44,6.6,171169.0,2831.0,178080.0,1717265.0,2.84,Italy,ITA
2021-03-09,5900426.0,4133796.0,9.76,6.84,175582.0,2904.0,190901.0,1766630.0,2.92,Italy,ITA
2021-03-10,6111823.0,4290507.0,10.11,7.1,179308.0,2966.0,211397.0,1821316.0,3.01,Italy,ITA
2021-03-11,6330556.0,4450186.0,10.47,7.36,182659.0,3021.0,218733.0,1880370.0,3.11,Italy,ITA
2021-03-12,6538770.0,4597673.0,10.81,7.6,183448.0,3034.0,208214.0,1941097.0,3.21,Italy,ITA
2021-03-13,6714105.0,4724766.0,11.1,7.8100000000000005,183371.0,3033.0,175335.0,1989339.0,3.29,Italy,ITA
2021-03-14,6819403.0,4796952.0,11.28,7.93,183994.0,3043.0,105298.0,2022451.0,3.35,Italy,ITA
2021-03-15,6989869.0,4897472.0,11.56,8.1,182906.0,3025.0,170466.0,2092397.0,3.46,Italy,ITA
2021-03-16,7129675.0,4965542.0,11.79,8.21,175607.0,2904.0,139806.0,2164133.0,3.58,Italy,ITA
2021-03-17,7294433.0,5049990.0,12.06,8.35,168944.0,2794.0,164758.0,2244443.0,3.71,Italy,ITA
2021-03-18,7457128.0,5133742.0,12.33,8.49,160939.0,2662.0,162695.0,2323386.0,3.84,Italy,ITA
2021-03-19,7631427.0,5230003.0,12.62,8.65,156094.0,2582.0,174299.0,2401424.0,3.9699999999999998,Italy,ITA
2021-03-20,7805355.0,5342081.0,12.91,8.84,155893.0,2578.0,173928.0,2463274.0,4.07,Italy,ITA
2021-03-21,7934675.0,5426219.0,13.12,8.97,159325.0,2635.0,129320.0,2508456.0,4.15,Italy,ITA
2021-03-22,8125732.0,5552127.0,13.44,9.18,162266.0,2684.0,191057.0,2573605.0,4.26,Italy,ITA
2021-03-23,8346175.0,5701991.0,13.8,9.43,173786.0,2874.0,220443.0,2644184.0,4.37,Italy,ITA
2021-03-24,8596935.0,5867781.0,14.22,9.7,186072.0,3078.0,250760.0,2729154.0,4.51,Italy,ITA
2021-03-25,8859569.0,6047860.0,14.65,10.0,200349.0,3314.0,262634.0,2811709.0,4.65,Italy,ITA
2021-03-26,9123920.0,6234938.0,15.09,10.31,213213.0,3526.0,264351.0,2888982.0,4.78,Italy,ITA
2021-03-27,9361436.0,6406105.0,15.48,10.6,222297.0,3677.0,237516.0,2955331.0,4.89,Italy,ITA
2021-03-28,9522768.0,6527200.0,15.75,10.8,226870.0,3752.0,161332.0,2995568.0,4.95,Italy,ITA
2021-03-29,9760800.0,6699476.0,16.14,11.08,233581.0,3863.0,238032.0,3061324.0,5.06,Italy,ITA
2021-03-30,10023075.0,6886922.0,16.58,11.39,239557.0,3962.0,262275.0,3136153.0,5.19,Italy,ITA
2021-03-31,10322227.0,7096183.0,17.07,11.74,246470.0,4076.0,299152.0,3226044.0,5.34,Italy,ITA
2021-04-01,10602493.0,7287469.0,17.54,12.05,248989.0,4118.0,280266.0,3315024.0,5.48,Italy,ITA
2021-04-02,10879156.0,7486237.0,17.99,12.38,250748.0,4147.0,276663.0,3392919.0,5.61,Italy,ITA
2021-04-03,11105313.0,7652561.0,18.37,12.66,249125.0,4120.0,226157.0,3452752.0,5.71,Italy,ITA
2021-04-04,11201218.0,7728099.0,18.53,12.78,239779.0,3966.0,95905.0,3473119.0,5.74,Italy,ITA
2021-04-05,11370823.0,7860208.0,18.81,13.0,230003.0,3804.0,169605.0,3510615.0,5.8100000000000005,Italy,ITA
2021-04-06,11649956.0,8065014.0,19.27,13.34,232412.0,3844.0,279133.0,3584942.0,5.93,Italy,ITA
2021-04-07,11967647.0,8297456.0,19.79,13.72,235060.0,3888.0,317691.0,3670191.0,6.07,Italy,ITA
2021-04-08,12292087.0,8535545.0,20.33,14.12,241371.0,3992.0,324440.0,3756542.0,6.21,Italy,ITA
2021-04-09,12620128.0,8783137.0,20.87,14.53,248710.0,4114.0,328041.0,3836991.0,6.35,Italy,ITA
2021-04-10,12933521.0,9028741.0,21.39,14.93,261173.0,4320.0,313393.0,3904780.0,6.46,Italy,ITA
2021-04-11,13132865.0,9187066.0,21.72,15.19,275950.0,4564.0,199344.0,3945799.0,6.53,Italy,ITA
2021-04-12,13395487.0,9388513.0,22.16,15.53,289238.0,4784.0,262622.0,4006974.0,6.63,Italy,ITA
2021-04-13,13677092.0,9604244.0,22.62,15.88,289591.0,4790.0,281605.0,4072848.0,6.74,Italy,ITA
2021-04-14,13988930.0,9838066.0,23.14,16.27,288755.0,4776.0,311838.0,4150864.0,6.87,Italy,ITA
2021-04-15,14325887.0,10079443.0,23.69,16.67,290543.0,4805.0,336957.0,4246444.0,7.02,Italy,ITA
2021-04-16,14692867.0,10350437.0,24.3,17.12,296106.0,4897.0,366980.0,4342430.0,7.18,Italy,ITA
2021-04-17,15037199.0,10615171.0,24.87,17.56,300525.0,4970.0,344332.0,4422028.0,7.31,Italy,ITA
2021-04-18,15272699.0,10798084.0,25.26,17.86,305691.0,5056.0,235500.0,4474615.0,7.4,Italy,ITA
2021-04-19,15558775.0,11002547.0,25.73,18.2,309041.0,5111.0,286076.0,4556228.0,7.54,Italy,ITA
2020-12-28,,595.0,,0.03,,,,,,Latvia,LVA
2020-12-29,,1468.0,,0.08,,,,,,Latvia,LVA
2020-12-30,,2259.0,,0.12,,,,,,Latvia,LVA
2021-01-04,,2958.0,,0.16,,,,,,Latvia,LVA
2021-01-05,,3847.0,,0.2,,,,,,Latvia,LVA
2021-01-06,,4623.0,,0.25,,,,,,Latvia,LVA
2021-01-07,,5432.0,,0.29,,,,,,Latvia,LVA
2021-01-08,,6338.0,,0.34,,,,,,Latvia,LVA
2021-01-09,,6643.0,,0.35000000000000003,,,,,,Latvia,LVA
2021-01-10,,6979.0,,0.37,,,,,,Latvia,LVA
2021-01-11,,8346.0,,0.44,,,,,,Latvia,LVA
2021-01-12,,9973.0,,0.53,,,,,,Latvia,LVA
2021-01-13,,11484.0,,0.61,,,,,,Latvia,LVA
2021-01-14,,13306.0,,0.71,,,,,,Latvia,LVA
2021-01-15,,15179.0,,0.8,,,,,,Latvia,LVA
2021-01-16,,15847.0,,0.84,,,,,,Latvia,LVA
2021-01-17,,15964.0,,0.85,,,,,,Latvia,LVA
2021-01-18,16808.0,16237.0,0.89,0.86,,,,571.0,0.03,Latvia,LVA
2021-01-19,17684.0,16309.0,0.9400000000000001,0.86,876.0,464.0,876.0,1375.0,0.07,Latvia,LVA
2021-01-20,18454.0,16328.0,0.98,0.87,823.0,436.0,770.0,2126.0,0.11,Latvia,LVA
2021-01-21,18733.0,16594.0,0.99,0.88,642.0,340.0,279.0,2139.0,0.11,Latvia,LVA
2021-01-22,18948.0,16792.0,1.0,0.89,535.0,284.0,215.0,2156.0,0.11,Latvia,LVA
2021-01-23,,16918.0,,0.9,481.0,255.0,,,,Latvia,LVA
2021-01-24,,,,,445.0,236.0,,,,Latvia,LVA
2021-01-25,19741.0,16937.0,1.05,0.9,419.0,222.0,,2804.0,0.15,Latvia,LVA
2021-01-26,20589.0,16967.0,1.09,0.9,415.0,220.0,848.0,3622.0,0.19,Latvia,LVA
2021-01-27,21407.0,17048.0,1.13,0.9,422.0,224.0,818.0,4359.0,0.23,Latvia,LVA
2021-01-28,22188.0,17077.0,1.18,0.91,494.0,262.0,781.0,5111.0,0.27,Latvia,LVA
2021-01-29,23150.0,17129.0,1.23,0.91,600.0,318.0,962.0,6021.0,0.32,Latvia,LVA
2021-01-30,23458.0,17133.0,1.24,0.91,607.0,322.0,308.0,6325.0,0.34,Latvia,LVA
2021-01-31,,,,,677.0,359.0,,6659.0,0.35000000000000003,Latvia,LVA
2021-02-01,24979.0,17146.0,1.32,0.91,748.0,397.0,,7833.0,0.42,Latvia,LVA
2021-02-02,26789.0,17283.0,1.42,0.92,886.0,470.0,1810.0,9506.0,0.5,Latvia,LVA
2021-02-03,28411.0,17526.0,1.51,0.93,1001.0,531.0,1622.0,10885.0,0.58,Latvia,LVA
2021-02-04,29914.0,17666.0,1.5899999999999999,0.9400000000000001,1104.0,585.0,1503.0,12248.0,0.65,Latvia,LVA
2021-02-05,31581.0,17827.0,1.67,0.9500000000000001,1204.0,638.0,1667.0,13754.0,0.73,Latvia,LVA
2021-02-06,32147.0,17835.0,1.7000000000000002,0.9500000000000001,1241.0,658.0,566.0,14312.0,0.76,Latvia,LVA
2021-02-07,32272.0,17837.0,1.71,0.9500000000000001,1150.0,610.0,125.0,14435.0,0.77,Latvia,LVA
2021-02-08,32683.0,18093.0,1.73,0.96,1101.0,584.0,411.0,14590.0,0.77,Latvia,LVA
2021-02-09,32867.0,18234.0,1.74,0.97,868.0,460.0,184.0,14633.0,0.78,Latvia,LVA
2021-02-10,33495.0,18665.0,1.78,0.99,726.0,385.0,628.0,14830.0,0.79,Latvia,LVA
2021-02-11,35278.0,19768.0,1.87,1.05,766.0,406.0,1783.0,15510.0,0.8200000000000001,Latvia,LVA
2021-02-12,37007.0,20944.0,1.96,1.11,775.0,411.0,1729.0,16063.0,0.85,Latvia,LVA
2021-02-13,37408.0,21168.0,1.98,1.12,752.0,399.0,401.0,16240.0,0.86,Latvia,LVA
2021-02-14,37429.0,21169.0,1.98,1.12,737.0,391.0,21.0,16260.0,0.86,Latvia,LVA
2021-02-15,38303.0,21889.0,2.03,1.16,803.0,426.0,874.0,16414.0,0.87,Latvia,LVA
2021-02-16,39684.0,23194.0,2.1,1.23,974.0,516.0,1381.0,16490.0,0.87,Latvia,LVA
2021-02-17,41676.0,25007.0,2.21,1.33,1169.0,620.0,1992.0,16669.0,0.88,Latvia,LVA
2021-02-18,43224.0,26501.0,2.29,1.4,1135.0,602.0,1548.0,16723.0,0.89,Latvia,LVA
2021-02-19,44575.0,27796.0,2.36,1.47,1081.0,573.0,1351.0,16779.0,0.89,Latvia,LVA
2021-02-20,45346.0,28549.0,2.4,1.51,1134.0,601.0,771.0,16797.0,0.89,Latvia,LVA
2021-02-21,,29357.0,,1.56,1316.0,698.0,,,,Latvia,LVA
2021-02-22,47938.0,31110.0,2.54,1.65,1376.0,730.0,,16828.0,0.89,Latvia,LVA
2021-02-23,50318.0,33461.0,2.67,1.77,1519.0,805.0,2380.0,16857.0,0.89,Latvia,LVA
2021-02-24,54628.0,37740.0,2.9,2.0,1850.0,981.0,4310.0,16888.0,0.9,Latvia,LVA
2021-02-25,58804.0,41874.0,3.12,2.22,2226.0,1180.0,4176.0,16930.0,0.9,Latvia,LVA
2021-02-26,62168.0,45150.0,3.3,2.39,2513.0,1332.0,3364.0,17018.0,0.9,Latvia,LVA
2021-02-27,62754.0,45727.0,3.33,2.42,2487.0,1319.0,586.0,17027.0,0.9,Latvia,LVA
2021-02-28,62885.0,45857.0,3.33,2.43,2320.0,1230.0,131.0,17028.0,0.9,Latvia,LVA
2021-03-01,64642.0,47387.0,3.43,2.51,2386.0,1265.0,1757.0,17255.0,0.91,Latvia,LVA
2021-03-02,66818.0,49262.0,3.54,2.61,2357.0,1250.0,2176.0,17556.0,0.93,Latvia,LVA
2021-03-03,70914.0,53171.0,3.76,2.8200000000000003,2327.0,1234.0,4096.0,17743.0,0.9400000000000001,Latvia,LVA
2021-03-04,76882.0,59021.0,4.08,3.13,2583.0,1369.0,5968.0,17861.0,0.9500000000000001,Latvia,LVA
2021-03-05,81686.0,63688.0,4.33,3.38,2788.0,1478.0,4804.0,17998.0,0.9500000000000001,Latvia,LVA
2021-03-06,82455.0,64454.0,4.37,3.42,2814.0,1492.0,769.0,18001.0,0.9500000000000001,Latvia,LVA
2021-03-07,82529.0,64525.0,4.38,3.42,2806.0,1488.0,74.0,18004.0,0.9500000000000001,Latvia,LVA
2021-03-08,84222.0,66181.0,4.47,3.51,2797.0,1483.0,1693.0,18041.0,0.96,Latvia,LVA
2021-03-09,86565.0,68499.0,4.59,3.63,2821.0,1496.0,2343.0,18066.0,0.96,Latvia,LVA
2021-03-10,89023.0,70924.0,4.72,3.76,2587.0,1372.0,2458.0,18099.0,0.96,Latvia,LVA
2021-03-11,91656.0,73547.0,4.86,3.9,2111.0,1119.0,2633.0,18109.0,0.96,Latvia,LVA
2021-03-12,96583.0,78466.0,5.12,4.16,2128.0,1128.0,4927.0,18117.0,0.96,Latvia,LVA
2021-03-13,97485.0,79367.0,5.17,4.21,2147.0,1138.0,902.0,18118.0,0.96,Latvia,LVA
2021-03-14,,79439.0,,4.21,2407.0,1276.0,,,,Latvia,LVA
2021-03-15,101277.0,83096.0,5.37,4.41,2436.0,1291.0,,18181.0,0.96,Latvia,LVA
2021-03-16,101453.0,83150.0,5.38,4.41,2127.0,1128.0,176.0,18303.0,0.97,Latvia,LVA
2021-03-17,101620.0,83212.0,5.39,4.41,1800.0,954.0,167.0,18408.0,0.98,Latvia,LVA
2021-03-18,101893.0,83226.0,5.4,4.41,1462.0,775.0,273.0,18667.0,0.99,Latvia,LVA
2021-03-19,102593.0,83640.0,5.44,4.43,859.0,455.0,700.0,18953.0,1.0,Latvia,LVA
2021-03-20,,84040.0,,4.46,874.0,463.0,,,,Latvia,LVA
2021-03-21,,84064.0,,4.46,747.0,396.0,,,,Latvia,LVA
2021-03-22,105622.0,86441.0,5.6,4.58,621.0,329.0,,19181.0,1.02,Latvia,LVA
2021-03-23,111064.0,91498.0,5.89,4.85,1373.0,728.0,5442.0,19566.0,1.04,Latvia,LVA
2021-03-24,117159.0,96911.0,6.21,5.14,2220.0,1177.0,6095.0,20248.0,1.07,Latvia,LVA
2021-03-25,122497.0,101574.0,6.49,5.39,2943.0,1560.0,5338.0,20923.0,1.11,Latvia,LVA
2021-03-26,126457.0,104839.0,6.7,5.5600000000000005,3409.0,1807.0,3960.0,21618.0,1.15,Latvia,LVA
2021-03-27,127020.0,105077.0,6.73,5.57,3345.0,1773.0,563.0,21943.0,1.16,Latvia,LVA
2021-03-28,,105105.0,,5.57,3351.0,1777.0,,,,Latvia,LVA
2021-03-29,129121.0,106784.0,6.85,5.66,3357.0,1780.0,,22337.0,1.18,Latvia,LVA
2021-03-30,134109.0,111073.0,7.11,5.89,3292.0,1745.0,4988.0,23036.0,1.22,Latvia,LVA
2021-03-31,139800.0,115548.0,7.41,6.13,3234.0,1715.0,5691.0,24252.0,1.29,Latvia,LVA
2021-04-01,143903.0,118934.0,7.63,6.31,3058.0,1621.0,4103.0,24969.0,1.32,Latvia,LVA
2021-04-02,,119495.0,,6.34,2779.0,1473.0,,,,Latvia,LVA
2021-04-03,147920.0,122885.0,7.84,6.51,2986.0,1583.0,,25035.0,1.33,Latvia,LVA
2021-04-04,,124508.0,,6.6,3266.0,1732.0,,,,Latvia,LVA
2021-04-05,,127003.0,,6.73,3547.0,1880.0,,,,Latvia,LVA
2021-04-06,156966.0,131519.0,8.32,6.97,3265.0,1731.0,,25447.0,1.35,Latvia,LVA
2021-04-07,165972.0,140054.0,8.8,7.43,3739.0,1982.0,9006.0,25918.0,1.37,Latvia,LVA
2021-04-08,172984.0,146799.0,9.17,7.78,4154.0,2202.0,7012.0,26185.0,1.3900000000000001,Latvia,LVA
2021-04-09,177756.0,151392.0,9.42,8.03,4549.0,2412.0,4772.0,26364.0,1.4,Latvia,LVA
2021-04-10,179310.0,152876.0,9.51,8.1,4484.0,2377.0,1554.0,26434.0,1.4,Latvia,LVA
2021-04-11,,152962.0,,8.11,4231.0,2243.0,,,,Latvia,LVA
2021-04-12,181789.0,155309.0,9.64,8.23,3977.0,2108.0,,26480.0,1.4,Latvia,LVA
2021-04-13,185383.0,158837.0,9.83,8.42,4060.0,2152.0,3594.0,26546.0,1.4100000000000001,Latvia,LVA
2021-04-14,191634.0,164850.0,10.16,8.74,3666.0,1944.0,6251.0,26784.0,1.42,Latvia,LVA
2021-04-15,197199.0,169764.0,10.45,9.0,3459.0,1834.0,5565.0,27435.0,1.45,Latvia,LVA
2021-04-16,204551.0,176587.0,10.84,9.36,3828.0,2029.0,7352.0,27964.0,1.48,Latvia,LVA
2021-04-17,209524.0,181473.0,11.11,9.62,4316.0,2288.0,4973.0,28051.0,1.49,Latvia,LVA
2021-04-18,,182082.0,,9.65,4408.0,2337.0,,,,Latvia,LVA
2021-04-19,213282.0,184725.0,11.31,9.79,4499.0,2385.0,,28557.0,1.51,Latvia,LVA
2020-12-27,2420.0,2420.0,0.09,0.09,,,,,,Lithuania,LTU
2020-12-28,5207.0,5207.0,0.19,0.19,2787.0,1024.0,2787.0,,,Lithuania,LTU
2020-12-29,8194.0,8194.0,0.30000000000000004,0.30000000000000004,2887.0,1061.0,2987.0,,,Lithuania,LTU
2020-12-30,9726.0,9726.0,0.36,0.36,2435.0,894.0,1532.0,,,Lithuania,LTU
2020-12-31,9751.0,9751.0,0.36,0.36,1833.0,673.0,25.0,,,Lithuania,LTU
2021-01-01,,,,,1466.0,539.0,,,,Lithuania,LTU
2021-01-02,,,,,1222.0,449.0,,,,Lithuania,LTU
2021-01-03,,,,,1047.0,385.0,,,,Lithuania,LTU
2021-01-04,9752.0,9752.0,0.36,0.36,649.0,238.0,,,,Lithuania,LTU
2021-01-05,10375.0,10375.0,0.38,0.38,312.0,115.0,623.0,,,Lithuania,LTU
2021-01-06,13875.0,13875.0,0.51,0.51,593.0,218.0,3500.0,,,Lithuania,LTU
2021-01-07,18030.0,18030.0,0.66,0.66,1183.0,435.0,4155.0,,,Lithuania,LTU
2021-01-08,23203.0,23203.0,0.85,0.85,1922.0,706.0,5173.0,,,Lithuania,LTU
2021-01-09,23507.0,23507.0,0.86,0.86,1965.0,722.0,304.0,,,Lithuania,LTU
2021-01-10,23510.0,23510.0,0.86,0.86,1965.0,722.0,3.0,,,Lithuania,LTU
2021-01-11,25719.0,25719.0,0.9400000000000001,0.9400000000000001,2281.0,838.0,2209.0,,,Lithuania,LTU
2021-01-12,27806.0,27806.0,1.02,1.02,2490.0,915.0,2087.0,,,Lithuania,LTU
2021-01-13,34040.0,34040.0,1.25,1.25,2881.0,1058.0,6234.0,,,Lithuania,LTU
2021-01-14,42668.0,42668.0,1.57,1.57,3520.0,1293.0,8628.0,,,Lithuania,LTU
2021-01-15,49940.0,49940.0,1.83,1.83,3820.0,1403.0,7272.0,,,Lithuania,LTU
2021-01-16,51043.0,51043.0,1.88,1.88,3934.0,1445.0,1103.0,,,Lithuania,LTU
2021-01-17,52174.0,51085.0,1.92,1.88,4095.0,1504.0,1131.0,1089.0,0.04,Lithuania,LTU
2021-01-18,56689.0,53927.0,2.08,1.98,4424.0,1625.0,4515.0,2762.0,0.1,Lithuania,LTU
2021-01-19,62976.0,56300.0,2.31,2.07,5024.0,1846.0,6287.0,6676.0,0.25,Lithuania,LTU
2021-01-20,66445.0,57936.0,2.44,2.13,4629.0,1700.0,3469.0,8509.0,0.31,Lithuania,LTU
2021-01-21,67994.0,58847.0,2.5,2.16,3618.0,1329.0,1549.0,9147.0,0.34,Lithuania,LTU
2021-01-22,68387.0,59170.0,2.51,2.17,2635.0,968.0,393.0,9217.0,0.34,Lithuania,LTU
2021-01-23,68395.0,59178.0,2.51,2.17,2479.0,911.0,8.0,9217.0,0.34,Lithuania,LTU
2021-01-24,,,,,2325.0,854.0,,,,Lithuania,LTU
2021-01-25,68497.0,59280.0,2.52,2.18,1687.0,620.0,,9217.0,0.34,Lithuania,LTU
